Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/experimentos_long/i640-311_sft 1e+09 9697.82 5287.25 0 -1 31089.6 31089.6 49095
./instancias/experimentos_long/i640-311_sft 1e+09 9698.76 5227.74 0 -1 31085.1 31085.1 48916
./instancias/experimentos_long/i640-311_sft 1e+09 9698.07 5240.96 0 -1 31089.6 31089.6 49095
./instancias/experimentos_long/i640-311_sft 1e+09 9698.34 5293.73 0 -1 31089.6 31089.6 49095
./instancias/experimentos_long/i640-311_sft 1e+09 9698.68 5310.23 0 -1 31085.1 31085.1 48916
./instancias/experimentos_long/i640-312_sft 1e+09 9698.19 5344.01 0 -1 30971.4 30971.4 47862
./instancias/experimentos_long/i640-312_sft 1e+09 9697.85 5361.1 0 -1 30983.5 30983.5 48198
./instancias/experimentos_long/i640-312_sft 1e+09 9697.41 5373.83 0 -1 30983.5 30983.5 48198
./instancias/experimentos_long/i640-312_sft 1e+09 9698.42 5378.71 0 -1 30983.5 30983.5 48198
./instancias/experimentos_long/i640-312_sft 1e+09 9698.59 5391.76 0 -1 30983.5 30983.5 48198
./instancias/experimentos_long/i640-313_sft 1e+09 9697.82 5316.21 0 -1 30829 30829 47496
./instancias/experimentos_long/i640-313_sft 1e+09 9698.23 5074.71 0 -1 30823.2 30823.2 47327
./instancias/experimentos_long/i640-313_sft 1e+09 9698.16 5211.46 0 -1 30823.2 30823.2 47327
./instancias/experimentos_long/i640-313_sft 1e+09 9698.18 5328.75 0 -1 30829 30829 47496
./instancias/experimentos_long/i640-313_sft 1e+09 9698.71 5311.94 0 -1 30829 30829 47496
./instancias/experimentos_long/i640-314_sft 1e+09 9697.1 5241.94 0 -1 30787.5 30787.5 44938
./instancias/experimentos_long/i640-314_sft 1e+09 9697.72 5361.44 0 -1 30794.2 30794.2 45177
./instancias/experimentos_long/i640-314_sft 1e+09 9697.68 5261.05 0 -1 30794.2 30794.2 45177
./instancias/experimentos_long/i640-314_sft 1e+09 9697.08 5391.04 0 -1 30800.1 30800.1 45376
./instancias/experimentos_long/i640-314_sft 1e+09 9697.26 5379.21 0 -1 30794.2 30794.2 45177
./instancias/experimentos_long/i640-315_sft 1e+09 9698.06 5314.07 0 -1 30728.1 30728.1 45737
./instancias/experimentos_long/i640-315_sft 1e+09 9698.29 5272.94 0 -1 30713.5 30713.5 45219
./instancias/experimentos_long/i640-315_sft 1e+09 9697.8 5338.94 0 -1 30717.9 30717.9 45397
./instancias/experimentos_long/i640-315_sft 1e+09 9697.73 5394.36 0 -1 30722.3 30722.3 45554
./instancias/experimentos_long/i640-315_sft 1e+09 9697.66 5336.82 0 -1 30722.3 30722.3 45554
./instancias/experimentos_long/i640-331_sft 1e+09 9695.82 5355.94 0 -1 40540.5 40540.5 101447
./instancias/experimentos_long/i640-331_sft 1e+09 9695.96 5364.08 0 -1 40540.5 40540.5 101447
./instancias/experimentos_long/i640-331_sft 1e+09 9696.07 5347.82 0 -1 40540.5 40540.5 101447
./instancias/experimentos_long/i640-331_sft 1e+09 9695.92 5345.04 0 -1 40540.5 40540.5 101447
./instancias/experimentos_long/i640-331_sft 1e+09 9695.88 5211.23 0 -1 40518.6 40518.6 99868
./instancias/experimentos_long/i640-332_sft 1e+09 9696.35 5290.81 0 -1 40222.5 40222.5 99926
./instancias/experimentos_long/i640-332_sft 1e+09 9696.12 5307.1 0 -1 40061.6 40061.6 92680
./instancias/experimentos_long/i640-332_sft 1e+09 9695.72 5231.35 0 -1 40316.6 40316.6 104544
./instancias/experimentos_long/i640-332_sft 1e+09 9695.71 5241.98 0 -1 40316.6 40316.6 104544
./instancias/experimentos_long/i640-332_sft 1e+09 9695.85 5257.98 0 -1 40285.3 40285.3 102920
./instancias/experimentos_long/i640-333_sft 1e+09 9695.74 5311.65 0 -1 39932.7 39932.7 109511
./instancias/experimentos_long/i640-333_sft 1e+09 9695.67 5305.29 0 -1 39932.7 39932.7 109511
./instancias/experimentos_long/i640-333_sft 1e+09 9695.81 5334.36 0 -1 39911.2 39911.2 108185
./instancias/experimentos_long/i640-333_sft 1e+09 9695.8 5247.48 0 -1 39911.2 39911.2 108185
./instancias/experimentos_long/i640-333_sft 1e+09 9695.83 5333.6 0 -1 39932.7 39932.7 109511
./instancias/experimentos_long/i640-334_sft 1e+09 9695.74 5241.45 0 -1 39828.6 39828.6 100808
./instancias/experimentos_long/i640-334_sft 1e+09 9695.84 5248.08 0 -1 39828.6 39828.6 100808
./instancias/experimentos_long/i640-334_sft 1e+09 9695.73 5228.3 0 -1 39828.6 39828.6 100808
./instancias/experimentos_long/i640-334_sft 1e+09 9695.83 5214.54 0 -1 39828.6 39828.6 100808
./instancias/experimentos_long/i640-334_sft 1e+09 9695.74 5234.04 0 -1 39828.6 39828.6 100808
./instancias/experimentos_long/i640-335_sft 1e+09 9695.9 5246.33 0 -1 40731.1 40731.1 103952
./instancias/experimentos_long/i640-335_sft 1e+09 9695.84 5380.47 0 -1 40759.6 40759.6 105546
