Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/easy/i160-341_sft 7397 1426.1 1423.18 5 3 7390.5 7397 16358
./instancias/easy/i160-341_sft 7397 1528.13 1525.11 5 3 7390.5 7397 16358
./instancias/easy/i160-341_sft 7397 1506.86 1503.89 5 3 7390.5 7397 16358
./instancias/easy/i160-341_sft 7397 1493.41 1490.38 5 3 7390.5 7397 16358
./instancias/easy/i160-341_sft 7397 1480.37 1477.34 5 3 7390.5 7397 16358
./instancias/easy/i160-342_sft 7485 6582.58 2283.79 10 7 7481 7485 18324
./instancias/easy/i160-342_sft 7485 6607.39 2308.53 10 7 7481 7485 18324
./instancias/easy/i160-342_sft 7485 6548.46 2249.51 10 7 7481 7485 18324
./instancias/easy/i160-342_sft 7485 6522.82 2223.94 10 7 7481 7485 18324
./instancias/easy/i160-342_sft 7485 6516.07 2217.13 10 7 7481 7485 18324
./instancias/easy/i160-343_sft 7554 7375.52 2978.74 697 430 7546 7553.01 19181
./instancias/easy/i160-343_sft 7554 7432.94 3033.58 697 430 7546 7553.01 19181
./instancias/easy/i160-343_sft 7554 7552.55 3153.49 697 430 7546 7553.01 19181
./instancias/easy/i160-343_sft 7554 7422.47 3031.65 697 430 7546 7553.01 19181
./instancias/easy/i160-343_sft 7554 7369.21 2976.67 697 430 7546 7553.01 19181
./instancias/easy/i160-344_sft 7637 7895.76 3593.69 155 149 7617.64 7634.5 21421
./instancias/easy/i160-344_sft 1e+09 7896.54 3597.21 141 -1 7617.64 7621.65 21341
./instancias/easy/i160-344_sft 1e+09 7894.51 3594.58 145 -1 7617.64 7621.65 21408
./instancias/easy/i160-344_sft 1e+09 7894.4 3594.87 144 -1 7617.64 7621.65 21408
./instancias/easy/i160-344_sft 1e+09 7896.26 3588.93 11 -1 7617.64 7621.65 20879
./instancias/easy/i160-345_sft 7356 1815.55 1813.18 7 2 7352 7356 15922
./instancias/easy/i160-345_sft 7356 1848.79 1846.36 7 2 7352 7356 15922
./instancias/easy/i160-345_sft 7356 1760.64 1758.32 7 2 7352 7356 15922
./instancias/easy/i160-345_sft 7356 1749.93 1747.62 7 2 7352 7356 15922
./instancias/easy/i160-345_sft 7356 1755.52 1753.2 7 2 7352 7356 15922
./instancias/easy/i320-011_sft 1854 6820.86 2523.13 1107 977 1742.11 1854 8849
./instancias/easy/i320-011_sft 1854 6821.31 2523.62 1107 977 1742.11 1854 8849
./instancias/easy/i320-011_sft 1854 6814.96 2517.31 1107 977 1742.11 1854 8849
./instancias/easy/i320-011_sft 1854 6899.69 2601.97 1107 977 1742.11 1854 8849
./instancias/easy/i320-011_sft 1854 6904.12 2606.33 1107 977 1742.11 1854 8849
./instancias/easy/i320-014_sft 1858 7187.22 2828.41 499 397 1744.01 1858 10368
