Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 6701.2 2390.88 0 -1 30983.7 30983.7 45337
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 6700.1 2335.35 0 -1 30897 30897 45316
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 6701.63 2368.41 0 -1 30759.8 30759.8 45441
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 6700.04 2393.14 0 -1 30729.6 30729.6 42936
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 6699.13 2337.08 0 -1 30576.4 30576.4 40672
./instancias/sem_suspeita_otimalidade_teste/i640-331_sft 1e+09 6695.98 2308.29 0 -1 39966 39966 70845
./instancias/sem_suspeita_otimalidade_teste/i640-332_sft 1e+09 6695.58 2235.69 0 -1 39566.7 39566.7 72388
./instancias/sem_suspeita_otimalidade_teste/i640-333_sft 1e+09 6695.49 2315.66 0 -1 39378.1 39378.1 75112
./instancias/sem_suspeita_otimalidade_teste/i640-334_sft 1e+09 6695.54 2368.36 0 -1 39233.9 39233.9 70190
./instancias/sem_suspeita_otimalidade_teste/i640-335_sft 1e+09 6695.54 2369.63 0 -1 40026.5 40026.5 72992
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 6700.38 2391.1 0 -1 30970.4 30970.4 44967
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 6701.14 2389.28 0 -1 30901.8 30901.8 45451
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 6700.77 2387.84 0 -1 30763.6 30763.6 45603
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 6698.06 2383.4 0 -1 30720.9 30720.9 42638
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 6700.94 2366.92 0 -1 30582.4 30582.4 40820
./instancias/sem_suspeita_otimalidade_teste/i640-331_sft 1e+09 6697.02 2375.52 0 -1 39998.4 39998.4 72159
./instancias/sem_suspeita_otimalidade_teste/i640-332_sft 1e+09 6695.95 2198.68 0 -1 39566.7 39566.7 72388
./instancias/sem_suspeita_otimalidade_teste/i640-333_sft 1e+09 6696.47 2389.65 0 -1 39026.9 39026.9 61451
./instancias/sem_suspeita_otimalidade_teste/i640-334_sft 1e+09 6697.21 2390.32 0 -1 38789.7 38789.7 58420
./instancias/sem_suspeita_otimalidade_teste/i640-335_sft 1e+09 6696.85 2352.88 0 -1 39993.6 39993.6 71733
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 6701.95 2399.49 0 -1 30927.8 30927.8 43771
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 6701.45 2361.68 0 -1 30857.5 30857.5 44166
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 6700.48 2395.48 0 -1 30756.1 30756.1 45283
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 6698.41 2385.31 0 -1 30711.5 30711.5 42300
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 6700.44 2379.52 0 -1 30576.4 30576.4 40672
./instancias/sem_suspeita_otimalidade_teste/i640-331_sft 1e+09 6695.76 2282.92 0 -1 39926.7 39926.7 69481
./instancias/sem_suspeita_otimalidade_teste/i640-332_sft 1e+09 6695.93 2189.96 0 -1 39566.7 39566.7 72388
./instancias/sem_suspeita_otimalidade_teste/i640-333_sft 1e+09 6695.77 2343.41 0 -1 39354.5 39354.5 73844
./instancias/sem_suspeita_otimalidade_teste/i640-334_sft 1e+09 6695.63 2291.58 0 -1 39192.9 39192.9 68891
./instancias/sem_suspeita_otimalidade_teste/i640-335_sft 1e+09 6695.69 2383.76 0 -1 39993.6 39993.6 71733
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 6700.32 2364.59 0 -1 30957.8 30957.8 44634
./instancias/sem_suspeita_otimalidade_teste/i640-312_sft 1e+09 6700.39 2359.4 0 -1 30890.9 30890.9 45127
./instancias/sem_suspeita_otimalidade_teste/i640-313_sft 1e+09 6701.07 2356.31 0 -1 30750.3 30750.3 45134
./instancias/sem_suspeita_otimalidade_teste/i640-314_sft 1e+09 6698.57 2379.78 0 -1 30716.5 30716.5 42488
./instancias/sem_suspeita_otimalidade_teste/i640-315_sft 1e+09 6700.16 2345.92 0 -1 30570.2 30570.2 40503
./instancias/sem_suspeita_otimalidade_teste/i640-331_sft 1e+09 6697.3 2293.75 0 -1 39780.6 39780.6 64218
./instancias/sem_suspeita_otimalidade_teste/i640-332_sft 1e+09 6696.39 2371.99 0 -1 39466.1 39466.1 69531
./instancias/sem_suspeita_otimalidade_teste/i640-333_sft 1e+09 6696.61 2339.26 0 -1 39322.2 39322.2 72546
./instancias/sem_suspeita_otimalidade_teste/i640-334_sft 1e+09 6696.43 2384.66 0 -1 39065.4 39065.4 65345
./instancias/sem_suspeita_otimalidade_teste/i640-335_sft 1e+09 6696.28 2269.99 0 -1 39908.8 39908.8 69413
./instancias/sem_suspeita_otimalidade_teste/i640-311_sft 1e+09 6700.86 2356.79 0 -1 30944.5 30944.5 44294
