Instância Best_Integer Tempo_Total Tempo_Solver #Nós Nó_Solução LP Melhor_Bound #Cortes
./instancias/reduzido/i160-341_sft 8174 2060.33 1742.11 11043 610 5900.62 6076.5 56224
./instancias/reduzido/i160-341_sft 8005 2067.92 1724.25 12820 501 5900.62 6082.6 62528
./instancias/reduzido/i160-341_sft 8058 2074.28 1786.38 9989 505 5900.62 6075.5 56529
./instancias/reduzido/i160-341_sft 8058 2078.02 1788.68 10034 505 5900.62 6076.23 56714
./instancias/reduzido/i160-341_sft 8058 2073.99 1786.58 9947 505 5900.62 6075.5 56441
./instancias/reduzido/i160-341_sft 8367 2082.52 1852.69 7389 1299 5900.62 6067.2 50904
./instancias/reduzido/i160-341_sft 8367 2085.47 1853.68 7389 1299 5900.62 6067.2 50920
./instancias/reduzido/i160-341_sft 8107 2069.4 1818.45 7430 549 5900.62 6069.5 47961
./instancias/reduzido/i160-341_sft 8168 2068.33 1767.67 10121 547 5900.62 6076.5 56649
./instancias/reduzido/i160-341_sft 8174 2063.37 1741.68 10594 610 5900.62 6074 54621
./instancias/reduzido/i160-342_sft 7876 2090.51 1794.28 8969 324 5904.75 6117.83 55747
./instancias/reduzido/i160-342_sft 7876 2103.57 1837.81 8062 325 5904.75 6107.5 55554
./instancias/reduzido/i160-342_sft 7965 2086.31 1782.34 9907 312 5904.75 6113 56872
./instancias/reduzido/i160-342_sft 7965 2087.47 1782.91 9907 312 5904.75 6113 56872
./instancias/reduzido/i160-342_sft 7876 2100.61 1834.13 8019 325 5904.75 6107.5 55198
./instancias/reduzido/i160-342_sft 7876 2102.57 1834.28 8039 325 5904.75 6107.5 55303
./instancias/reduzido/i160-342_sft 7876 2102.5 1834.5 8052 325 5904.75 6107.5 55411
./instancias/reduzido/i160-342_sft 7965 2086.76 1783.27 9907 312 5904.75 6113 56872
./instancias/reduzido/i160-342_sft 7965 2087.26 1784.75 9907 312 5904.75 6113 56854
./instancias/reduzido/i160-342_sft 7876 2103.99 1836 8100 325 5904.75 6107.5 55697
./instancias/reduzido/i160-343_sft 8731 2062.05 1756.68 10626 721 5920 6123 66555
./instancias/reduzido/i160-343_sft 7645 2047.03 1702.1 12256 369 5920 6132.33 62651
./instancias/reduzido/i160-343_sft 7955 2067.02 1703.19 12888 506 5920 6134 78221
./instancias/reduzido/i160-343_sft 7645 2046.79 1702.01 12263 369 5920 6132.33 62687
./instancias/reduzido/i160-343_sft 8731 2061.11 1758.41 10684 721 5920 6123 66792
./instancias/reduzido/i160-343_sft 7849 2060.06 1707.03 12805 444 5920 6146 70267
./instancias/reduzido/i160-343_sft 7936 2040.28 1672.59 13291 433 5920 6146.25 73441
./instancias/reduzido/i160-343_sft 7748 2051.72 1650.95 14332 426 5920 6146 77610
./instancias/reduzido/i160-343_sft 7645 2052.28 1771.92 9533 321 5920 6123.5 56014
./instancias/reduzido/i160-343_sft 7748 2052.99 1649.19 14332 426 5920 6146 77610
./instancias/reduzido/i160-344_sft 8225 2101.97 1899.76 5333 410 5952.75 6170.5 46584
./instancias/reduzido/i160-344_sft 9330 2036.43 1949.59 2356 1035 5952.75 6051.87 22890
./instancias/reduzido/i160-344_sft 8635 2051.15 1889.42 4036 532 5952.75 6165.5 37215
./instancias/reduzido/i160-344_sft 8135 2084.94 1923.03 3997 870 5952.75 6163 39651
./instancias/reduzido/i160-344_sft 8635 2050.15 1887.82 4032 532 5952.75 6165.5 37215
./instancias/reduzido/i160-344_sft 9000 2089.4 1963.36 3796 2753 5952.75 6136.25 27570
./instancias/reduzido/i160-344_sft 7937 2072.85 1922.5 3757 973 5952.75 6164.5 38050
./instancias/reduzido/i160-344_sft 9000 2088.62 1962.25 3796 2753 5952.75 6136.25 27566
./instancias/reduzido/i160-344_sft 8635 2032.62 1868.81 4182 532 5952.75 6155.5 36742
./instancias/reduzido/i160-344_sft 8225 2102.48 1901.96 5334 410 5952.75 6170.5 46591
./instancias/reduzido/i160-345_sft 7459 2125.05 1880.09 7084 395 5891.75 6045.83 67370
./instancias/reduzido/i160-345_sft 7459 2125.53 1882.16 7148 395 5891.75 6045.83 67577
./instancias/reduzido/i160-345_sft 8247 2073.79 1772.98 11367 389 5891.75 6056.25 66725
./instancias/reduzido/i160-345_sft 8341 2078.17 1788.69 10625 471 5891.75 6054.5 62880
./instancias/reduzido/i160-345_sft 7548 2082.04 1876.87 6658 279 5891.75 6043.67 48944
./instancias/reduzido/i160-345_sft 7548 2106.38 1837.35 9727 279 5891.75 6049.75 61972
./instancias/reduzido/i160-345_sft 7867 2070.72 1731.47 12894 1097 5891.75 6056 76307
./instancias/reduzido/i160-345_sft 7548 2075.48 1892.57 5918 277 5891.75 6042 44980
